article_id,weak_supervision_label,preliminary_model_label,centroid_cosine_similarity,cosine_similarity_band,weak_vs_model_confusion_cell,llm_majority_label,llm_voting_protocol,llm_per_voter_breakdown
v18_0088,0,0,0.5005,mid,TP,0.0,no_vote,no_vote
v18_0457,0,0,0.5007,mid,TP,0.0,no_vote,no_vote
v18_1305,0,1,0.6528167128562927,mid_high,no_error,0.0,no_vote,no_vote
v18_2925,0,0,0.4181814789772033,low,no_error,0.0,no_vote,no_vote
v18_3270,0,0,0.3916528820991516,extreme_low,no_error,0.0,no_vote,no_vote
v18_3227,0,0,0.4407556056976318,low,no_error,0.0,no_vote,no_vote
v18_1988,0,1,0.5310236811637878,low_mid,no_error,0.0,no_vote,no_vote
v18_3754,0,0,0.437281847000122,low,no_error,0.0,no_vote,no_vote
v18_3646,0,0,0.4245736598968506,low,no_error,0.0,no_vote,no_vote
v18_0831,1,1,0.6892033219337463,mid_high,no_error,0.0,no_vote,no_vote
v18_0239,1,0,0.6883,mid,FP,0.0,no_vote,no_vote
v18_4681,0,0,0.57718825340271,mid_low,no_error,0.0,no_vote,no_vote
v18_3022,0,0,0.4344754219055176,low,no_error,0.0,no_vote,no_vote
v18_3148,0,0,0.3546987771987915,extreme_low,no_error,0.0,no_vote,no_vote
v18_1946,0,1,0.6413406133651733,mid,no_error,0.0,no_vote,no_vote
v18_2775,0,1,0.6024645566940308,mid,no_error,0.0,no_vote,no_vote
v18_0192,1,1,0.6963,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|or-minimax-m2.5/MiniMax=0|gq-llama4-scout/Meta=0|gq-llama-3
v18_4849,0,0,0.4713816046714782,low,no_error,0.0,no_vote,no_vote
v18_4939,0,0,0.4708122909069061,low,no_error,0.0,no_vote,no_vote
v18_0944,0,1,0.663112998008728,mid_high,no_error,0.0,no_vote,no_vote
v18_1268,0,1,0.6527814865112305,mid_high,no_error,0.0,no_vote,no_vote
v18_4231,0,0,0.5473994016647339,low_mid,no_error,0.0,no_vote,no_vote
v18_2307,0,1,0.6186333894729614,mid,no_error,0.0,no_vote,no_vote
v18_4424,0,0,0.5750427842140198,mid_low,no_error,0.0,no_vote,no_vote
v18_4711,0,0,0.5601477026939392,mid_low,no_error,0.0,no_vote,no_vote
v18_2313,0,1,0.5433764457702637,low_mid,no_error,0.0,no_vote,no_vote
v18_3214,0,0,0.4413155913352966,low,no_error,0.0,no_vote,no_vote
v18_2732,0,1,0.5648642778396606,mid_low,no_error,0.0,no_vote,no_vote
v18_1926,0,1,0.5531316995620728,mid_low,no_error,0.0,no_vote,no_vote
v18_4227,0,0,0.5148791074752808,low_mid,no_error,0.0,no_vote,no_vote
v18_4676,0,0,0.253698468208313,extreme_low,no_error,0.0,no_vote,no_vote
v18_0800,0,1,0.6531075239181519,mid_high,no_error,0.0,no_vote,no_vote
v18_3671,0,0,0.4517680406570434,low,no_error,0.0,no_vote,no_vote
v18_4193,0,0,0.5375779271125793,low_mid,no_error,0.0,no_vote,no_vote
v18_2968,0,0,0.1289115697145462,extreme_low,no_error,0.0,no_vote,no_vote
v18_4793,0,0,0.5491403937339783,low_mid,no_error,0.0,no_vote,no_vote
v18_4368,0,0,0.534805417060852,low_mid,no_error,0.0,no_vote,no_vote
v18_2776,0,1,0.6055644154548645,mid,no_error,0.0,no_vote,no_vote
v18_2970,0,0,0.3850938081741333,extreme_low,no_error,0.0,no_vote,no_vote
v18_3867,0,0,0.1226828694343566,extreme_low,no_error,0.0,no_vote,no_vote
v18_1743,0,1,0.5819715857505798,mid_low,no_error,0.0,no_vote,no_vote
v18_3948,0,0,0.1710450649261474,extreme_low,no_error,0.0,no_vote,no_vote
v18_3802,0,0,0.3871727585792541,extreme_low,no_error,0.0,no_vote,no_vote
v18_2024,0,1,0.5518467426300049,mid_low,no_error,0.0,no_vote,no_vote
v18_2274,0,1,0.5241835117340088,low_mid,no_error,0.0,no_vote,no_vote
v18_0099,1,1,0.7402,high,TN,0.0,no_vote,no_vote
v18_4921,0,0,0.5219323635101318,low_mid,no_error,0.0,no_vote,no_vote
v18_3407,0,0,0.2166232466697693,extreme_low,no_error,0.0,no_vote,no_vote
v18_4245,0,0,0.5229224562644958,low_mid,no_error,0.0,no_vote,no_vote
v18_4619,0,0,0.5164089202880859,low_mid,no_error,0.0,no_vote,no_vote
v18_4916,0,0,0.4622729420661926,low,no_error,0.0,no_vote,no_vote
v18_0191,0,0,0.5025,mid,TP,0.0,no_vote,no_vote
v18_4696,0,0,0.4384855628013611,low,no_error,0.0,no_vote,no_vote
v18_1784,0,1,0.6453243494033813,mid,no_error,0.0,no_vote,no_vote
v18_1532,0,1,0.592441737651825,mid_low,no_error,0.0,no_vote,no_vote
v18_2834,0,1,0.6070643663406372,mid,no_error,0.0,no_vote,no_vote
v18_4444,0,0,0.5017696022987366,low_mid,no_error,0.0,no_vote,no_vote
v18_4915,0,0,0.5444265604019165,low_mid,no_error,0.0,no_vote,no_vote
v18_1598,0,1,0.6404302716255188,mid,no_error,0.0,no_vote,no_vote
v18_1779,0,1,0.6057351231575012,mid,no_error,0.0,no_vote,no_vote
v18_4900,0,0,0.5647132396697998,mid_low,no_error,0.0,no_vote,no_vote
v18_2574,0,1,0.5855791568756104,mid_low,no_error,0.0,no_vote,no_vote
v18_3398,0,0,0.3661456406116485,extreme_low,no_error,0.0,no_vote,no_vote
v18_3975,0,0,0.4953665733337402,low,no_error,0.0,no_vote,no_vote
v18_3770,0,0,0.4052371382713318,low,no_error,0.0,no_vote,no_vote
v18_0166,0,1,0.5007,mid,FN,0.0,org_diverse_0,gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|cb-llam
v18_1751,0,1,0.5794401168823242,mid_low,no_error,0.0,no_vote,no_vote
v18_1479,0,1,0.65086829662323,mid_high,no_error,0.0,no_vote,no_vote
v18_1024,0,1,0.6704486012458801,mid_high,no_error,0.0,no_vote,no_vote
v18_1788,0,1,0.6188422441482544,mid,no_error,0.0,no_vote,no_vote
v18_2264,0,1,0.5763350129127502,mid_low,no_error,0.0,no_vote,no_vote
v18_2473,0,1,0.5910516977310181,mid_low,no_error,0.0,no_vote,no_vote
v18_1822,0,1,0.5582364201545715,mid_low,no_error,0.0,no_vote,no_vote
v18_1220,0,1,0.6500929594039917,mid_high,no_error,0.0,no_vote,no_vote
v18_1666,0,1,0.5966921448707581,mid_low,no_error,0.0,no_vote,no_vote
v18_2960,0,0,0.4445746541023254,low,no_error,0.0,no_vote,no_vote
v18_0152,0,0,0.5022,mid,TP,0.0,no_vote,no_vote
v18_2534,0,1,0.5871223211288452,mid_low,no_error,0.0,no_vote,no_vote
v18_4688,0,0,0.4705894589424133,low,no_error,0.0,no_vote,no_vote
v18_1978,0,1,0.6623416543006897,mid_high,no_error,0.0,no_vote,no_vote
v18_1469,0,1,0.6546835899353027,mid_high,no_error,0.0,no_vote,no_vote
v18_2807,0,1,0.5984850525856018,mid_low,no_error,0.0,no_vote,no_vote
v18_2512,0,1,0.5986634492874146,mid_low,no_error,0.0,no_vote,no_vote
v18_2943,0,0,0.4395886659622192,low,no_error,0.0,no_vote,no_vote
v18_2980,0,0,0.3681377172470093,extreme_low,no_error,0.0,no_vote,no_vote
v18_4822,0,0,0.5285204648971558,low_mid,no_error,0.0,no_vote,no_vote
v18_3017,0,0,0.3617936372756958,extreme_low,no_error,0.0,no_vote,no_vote
v18_1566,0,1,0.6036744117736816,mid,no_error,0.0,no_vote,no_vote
v18_0031,1,1,0.697,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-minimax-m2.5/MiniMax=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-lates
v18_0937,1,1,0.7107154130935669,high,no_error,0.0,no_vote,no_vote
v18_1215,1,1,0.6956666707992554,mid_high,no_error,0.0,no_vote,no_vote
v18_1937,0,1,0.5934247970581055,mid_low,no_error,0.0,no_vote,no_vote
v18_1129,1,1,0.6875751614570618,mid_high,no_error,0.0,no_vote,no_vote
v18_0309,1,1,0.6879,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=1|ms-small-latest/Mistral=0
v18_4901,0,0,0.3007592558860779,extreme_low,no_error,0.0,no_vote,no_vote
v18_2168,0,1,0.5602356791496277,mid_low,no_error,0.0,no_vote,no_vote
v18_3113,0,0,0.4270931184291839,low,no_error,0.0,no_vote,no_vote
v18_0495,0,0,0.5045,mid,TP,0.0,no_vote,no_vote
v18_0205,1,1,0.6951,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=0|gq-llama4-scout/Meta=0|ms-small-latest/Mistral=0
v18_2673,0,1,0.6741368174552917,mid_high,no_error,0.0,no_vote,no_vote
v18_3357,0,0,0.4282068908214569,low,no_error,0.0,no_vote,no_vote
v18_3830,0,0,0.4845730066299438,low,no_error,0.0,no_vote,no_vote
v18_0305,1,1,0.692,mid,TN,0.0,no_vote,no_vote
v18_3793,0,0,0.4873538613319397,low,no_error,0.0,no_vote,no_vote
v18_2201,0,1,0.6518893241882324,mid_high,no_error,0.0,no_vote,no_vote
v18_1061,0,1,0.6771356463432312,mid_high,no_error,0.0,no_vote,no_vote
v18_0843,0,1,0.6860093474388123,mid_high,no_error,0.0,no_vote,no_vote
v18_3872,0,0,0.4389320909976959,low,no_error,0.0,no_vote,no_vote
v18_2251,0,1,0.6094610095024109,mid,no_error,0.0,no_vote,no_vote
v18_0211,1,0,0.692,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8
v18_3997,0,0,0.4899258613586426,low,no_error,0.0,no_vote,no_vote
v18_0679,1,1,0.6995,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_0565,1,0,0.6979,mid,FP,0.0,no_vote,no_vote
v18_3290,0,0,0.2505813241004944,extreme_low,no_error,0.0,no_vote,no_vote
v18_4354,0,0,0.5493167638778687,low_mid,no_error,0.0,no_vote,no_vote
v18_0680,1,0,0.6955,mid,FP,0.0,org_diverse_0,gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|gq-llama-3.1-8
v18_0180,1,0,0.6867,mid,FP,0.0,no_vote,no_vote
v18_4279,0,0,0.5220645666122437,low_mid,no_error,0.0,no_vote,no_vote
v18_2495,0,1,0.5144808292388916,low_mid,no_error,0.0,no_vote,no_vote
v18_2316,0,1,0.5061113834381104,low_mid,no_error,0.0,no_vote,no_vote
v18_4273,0,0,0.5113328099250793,low_mid,no_error,0.0,no_vote,no_vote
v18_0278,1,1,0.6913,mid,TN,0.0,no_vote,no_vote
v18_3683,0,0,0.4928617477416992,low,no_error,0.0,no_vote,no_vote
v18_4762,0,0,0.5414917469024658,low_mid,no_error,0.0,no_vote,no_vote
v18_0432,0,0,0.504,mid,TP,0.0,no_vote,no_vote
v18_0289,1,0,0.6994,mid,FP,0.0,no_vote,no_vote
v18_1027,0,1,0.6710010766983032,mid_high,no_error,0.0,no_vote,no_vote
v18_0535,1,1,0.7869,high,TN,0.0,no_vote,no_vote
v18_3631,0,0,0.2781099081039428,extreme_low,no_error,0.0,no_vote,no_vote
v18_0188,1,1,0.696,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=0|ms-small-latest/Mistral=0|ms-ministral-8b/Mistral=0
v18_2174,0,1,0.5872989296913147,mid_low,no_error,0.0,no_vote,no_vote
v18_3915,0,0,0.4140207171440124,low,no_error,0.0,no_vote,no_vote
v18_1862,0,1,0.598722517490387,mid_low,no_error,0.0,no_vote,no_vote
v18_0270,1,0,0.6957,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0|ms-nemo/Mistral=0
v18_1728,0,1,0.6319842338562012,mid,no_error,0.0,no_vote,no_vote
v18_4075,0,0,0.5488518476486206,low_mid,no_error,0.0,no_vote,no_vote
v18_2157,0,1,0.6764329671859741,mid_high,no_error,0.0,no_vote,no_vote
v18_3931,0,0,0.4626216888427734,low,no_error,0.0,no_vote,no_vote
v18_0111,1,1,0.694,mid,TN,0.0,no_vote,no_vote
v18_2384,0,1,0.5378583669662476,low_mid,no_error,0.0,no_vote,no_vote
v18_0220,1,0,0.6903,mid,FP,0.0,no_vote,no_vote
v18_0627,0,0,0.5003,mid,TP,1.0,weighted_majority_1,gq-llama-3.3-70b/Meta=1|gq-llama-4-scout-17b-16e/Meta=1|gq-gpt-oss-120b/OpenAI-OSS=1|gq-gpt-oss-20b/OpenAI-OSS=1|or-gpt-oss-120b/OpenAI-OSS=1|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=0|cb-lla
v18_1181,1,1,0.736625075340271,high,no_error,0.0,no_vote,no_vote
v18_3381,0,0,0.4259122014045715,low,no_error,0.0,no_vote,no_vote
v18_2422,0,1,0.577559232711792,mid_low,no_error,0.0,no_vote,no_vote
v18_0790,1,1,0.7159,high,TN,0.0,no_vote,no_vote
v18_4275,0,0,0.5021823644638062,low_mid,no_error,0.0,no_vote,no_vote
v18_0461,0,0,0.5059,mid,TP,0.0,manual,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=1|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|cb-llama3.1-8b/Meta=0|ms-ministral-8b/Mistral=1|ms-small-latest/
v18_4402,0,0,0.5579732656478882,mid_low,no_error,0.0,no_vote,no_vote
v18_0551,1,1,0.6945,mid,TN,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-qwen3-32b/Alibaba=0|cb-llama3.1-8b/Meta=0|ms-small-latest/Mistral=0|ms-ministral-8b/Mistral=0
v18_3129,0,0,0.3917653560638428,extreme_low,no_error,0.0,no_vote,no_vote
v18_1444,0,1,0.6747118830680847,mid_high,no_error,0.0,no_vote,no_vote
v18_0198,1,1,0.6974,mid,TN,0.0,no_vote,no_vote
v18_2589,0,1,0.5445288419723511,low_mid,no_error,0.0,no_vote,no_vote
v18_0402,1,0,0.687,mid,FP,0.0,no_vote,no_vote
v18_3959,0,0,0.3880277872085571,extreme_low,no_error,0.0,no_vote,no_vote
v18_4189,0,0,0.5257338285446167,low_mid,no_error,0.0,no_vote,no_vote
v18_4763,0,0,0.5437093377113342,low_mid,no_error,0.0,no_vote,no_vote
v18_2095,0,1,0.5062291026115417,low_mid,no_error,0.0,no_vote,no_vote
v18_2900,0,0,0.2170937657356262,extreme_low,no_error,0.0,no_vote,no_vote
v18_4462,0,0,0.4050956964492798,low,no_error,0.0,no_vote,no_vote
v18_0650,0,0,0.5007,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-minimax-m2.5/MiniMax=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=0|ms-small-latest/Mistral=0
v18_0708,0,0,0.5012,mid,TP,0.0,no_vote,no_vote
v18_1480,0,1,0.6792563796043396,mid_high,no_error,0.0,no_vote,no_vote
v18_4414,0,0,0.5739391446113586,mid_low,no_error,0.0,no_vote,no_vote
v18_3065,0,0,0.4217410385608673,low,no_error,0.0,no_vote,no_vote
v18_2395,0,1,0.5990732908248901,mid_low,no_error,0.0,no_vote,no_vote
v18_1769,0,1,0.6182231903076172,mid,no_error,0.0,no_vote,no_vote
v18_0314,0,1,0.5033,mid,FN,0.0,org_diverse_0,gq-qwen3-32b/Alibaba=0|gq-llama-4-scout-17b-16e/Meta=0|ms-ministral-8b/Mistral=0|cb-llama3.1-8b/Meta=1|ms-small-latest/Mistral=0
v18_3761,0,0,0.4336700737476349,low,no_error,0.0,no_vote,no_vote
v18_4909,0,0,0.4389885067939758,low,no_error,0.0,no_vote,no_vote
v18_0113,0,0,0.5003,mid,TP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_0960,1,1,0.6945483684539795,mid_high,no_error,0.0,no_vote,no_vote
v18_2910,0,0,0.4226583242416382,low,no_error,0.0,no_vote,no_vote
v18_3405,0,0,0.233671098947525,extreme_low,no_error,0.0,no_vote,no_vote
v18_1623,0,1,0.5618590712547302,mid_low,no_error,0.0,no_vote,no_vote
v18_3322,0,0,0.4485620260238647,low,no_error,0.0,no_vote,no_vote
v18_4999,0,0,0.3586582541465759,extreme_low,no_error,0.0,no_vote,no_vote
v18_1818,0,1,0.5504668951034546,mid_low,no_error,0.0,no_vote,no_vote
v18_3194,0,0,0.3930144906044006,extreme_low,no_error,0.0,no_vote,no_vote
v18_3007,0,0,0.2874664664268493,extreme_low,no_error,0.0,no_vote,no_vote
v18_3414,0,0,0.4365479350090027,low,no_error,0.0,no_vote,no_vote
v18_4528,0,0,0.4902923107147217,low,no_error,0.0,no_vote,no_vote
v18_1897,0,1,0.6116095781326294,mid,no_error,0.0,no_vote,no_vote
v18_1918,0,1,0.6041461825370789,mid,no_error,0.0,no_vote,no_vote
v18_1270,0,1,0.6550024151802063,mid_high,no_error,0.0,no_vote,no_vote
v18_4176,0,0,0.5168073773384094,low_mid,no_error,0.0,no_vote,no_vote
v18_4962,0,0,0.5174223184585571,low_mid,no_error,0.0,no_vote,no_vote
v18_4883,0,0,0.5479711294174194,low_mid,no_error,0.0,no_vote,no_vote
v18_4094,0,0,0.5310149192810059,low_mid,no_error,0.0,no_vote,no_vote
v18_3159,0,0,0.3927388787269592,extreme_low,no_error,0.0,no_vote,no_vote
v18_1813,0,1,0.6217347383499146,mid,no_error,0.0,no_vote,no_vote
v18_2426,0,1,0.5748955011367798,mid_low,no_error,0.0,no_vote,no_vote
v18_3950,0,0,0.491998553276062,low,no_error,0.0,no_vote,no_vote
v18_4428,0,0,0.4912713170051574,low,no_error,0.0,no_vote,no_vote
v18_2142,0,1,0.6831148862838745,mid_high,no_error,0.0,no_vote,no_vote
v18_1626,0,1,0.6000890135765076,mid,no_error,0.0,no_vote,no_vote
v18_0789,1,1,0.6874,mid,TN,0.0,manual,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=1|gq-qwen3-32b/Alibaba=1|or-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=1|gq-llama4-scout/Meta=0|ms-ministral-8
v18_3786,0,0,0.3522146046161651,extreme_low,no_error,0.0,no_vote,no_vote
v18_1864,0,1,0.5582295656204224,mid_low,no_error,0.0,no_vote,no_vote
v18_2865,0,1,0.573722243309021,mid_low,no_error,0.0,no_vote,no_vote
v18_0871,0,1,0.6559453010559082,mid_high,no_error,0.0,no_vote,no_vote
v18_3271,0,0,0.4196403324604034,low,no_error,0.0,no_vote,no_vote
v18_3833,0,0,0.491977334022522,low,no_error,0.0,no_vote,no_vote
v18_0073,0,0,0.493,low,TP,0.0,manual,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral-8b/Mistral=1|ms-small-latest/Mistral=1|cb-llam
v18_1752,0,1,0.6497836112976074,mid,no_error,0.0,no_vote,no_vote
v18_1421,0,1,0.6646327972412109,mid_high,no_error,0.0,no_vote,no_vote
v18_4221,0,0,0.536684513092041,low_mid,no_error,0.0,no_vote,no_vote
v18_4693,0,0,0.5122662782669067,low_mid,no_error,0.0,no_vote,no_vote
v18_4369,0,0,0.50590580701828,low_mid,no_error,0.0,no_vote,no_vote
v18_4575,0,0,0.5073971748352051,low_mid,no_error,0.0,no_vote,no_vote
v18_3809,0,0,0.437034547328949,low,no_error,0.0,no_vote,no_vote
v18_2244,0,1,0.5163387060165405,low_mid,no_error,0.0,no_vote,no_vote
v18_3047,0,0,0.4287252426147461,low,no_error,0.0,no_vote,no_vote
v18_2445,0,1,0.5327976942062378,low_mid,no_error,0.0,no_vote,no_vote
v18_0494,1,0,0.6914,mid,FP,0.0,weighted_majority_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-qwen3-32b/Alibaba=0|or-gpt-oss-120b/OpenAI-OSS=0|cb-llama3.1-8b/Meta=1|ms-ministral-8b/Mistral=1|ms-small-la
v18_3130,0,0,0.2934648394584656,extreme_low,no_error,0.0,no_vote,no_vote
v18_4321,0,0,0.5499005317687988,low_mid,no_error,0.0,no_vote,no_vote
v18_4397,0,0,0.5252479314804077,low_mid,no_error,0.0,no_vote,no_vote
v18_1164,0,1,0.6770260334014893,mid_high,no_error,0.0,no_vote,no_vote
v18_3734,0,0,0.4795733690261841,low,no_error,0.0,no_vote,no_vote
v18_1730,0,1,0.5971004366874695,mid_low,no_error,0.0,no_vote,no_vote
v18_4812,0,0,0.5409408807754517,low_mid,no_error,0.0,no_vote,no_vote
v18_2402,0,1,0.6281152963638306,mid,no_error,0.0,no_vote,no_vote
v18_3403,0,0,0.3940539062023163,extreme_low,no_error,0.0,no_vote,no_vote
v18_0618,0,0,0.3464,low,TP,0.0,no_vote,no_vote
v18_1697,0,1,0.5777192115783691,mid_low,no_error,0.0,no_vote,no_vote
v18_3593,0,0,0.3825650215148926,extreme_low,no_error,0.0,no_vote,no_vote
v18_1957,0,1,0.6235530376434326,mid,no_error,0.0,no_vote,no_vote
v18_1221,0,1,0.6514192819595337,mid_high,no_error,0.0,no_vote,no_vote
v18_2073,0,1,0.6087367534637451,mid,no_error,0.0,no_vote,no_vote
v18_3410,0,0,0.3874114155769348,extreme_low,no_error,0.0,no_vote,no_vote
v18_0869,0,1,0.6632834076881409,mid_high,no_error,0.0,no_vote,no_vote
v18_2718,0,1,0.6044234037399292,mid,no_error,0.0,no_vote,no_vote
v18_1042,0,1,0.684104859828949,mid_high,no_error,0.0,no_vote,no_vote
v18_1361,1,1,0.7065098285675049,high,no_error,0.0,no_vote,no_vote
v18_0356,1,0,0.6944,mid,FP,0.0,org_diverse_0,gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-120b/OpenAI-OSS=0|gq-gpt-oss-20b/OpenAI-OSS=0|or-gpt-oss-120b/OpenAI-OSS=0|ms-ministral-8b/Mistral=0|ms-small-latest/Mistral=0
v18_1162,0,1,0.6544195413589478,mid_high,no_error,0.0,no_vote,no_vote
v18_2765,0,1,0.5550510287284851,mid_low,no_error,0.0,no_vote,no_vote
v18_3252,0,0,0.3395342826843261,extreme_low,no_error,0.0,no_vote,no_vote
v18_1438,1,1,0.743045449256897,high,no_error,0.0,no_vote,no_vote
v18_3603,0,0,0.4422103762626648,low,no_error,0.0,no_vote,no_vote
v18_4940,0,0,0.5667859315872192,mid_low,no_error,0.0,no_vote,no_vote
v18_4593,0,0,0.4626061916351318,low,no_error,0.0,no_vote,no_vote
v18_3639,0,0,0.4659018516540527,low,no_error,0.0,no_vote,no_vote
v18_1253,0,1,0.6561853289604187,mid_high,no_error,0.0,no_vote,no_vote
v18_3365,0,0,0.2932901978492737,extreme_low,no_error,0.0,no_vote,no_vote
v18_0332,1,0,0.7185,high,FP,0.0,no_vote,no_vote
v18_3694,0,0,0.4927499890327453,low,no_error,0.0,no_vote,no_vote
v18_3568,0,0,0.3910633325576782,extreme_low,no_error,0.0,no_vote,no_vote
v18_2728,0,1,0.5012845993041992,low_mid,no_error,0.0,no_vote,no_vote
v18_3667,0,0,0.4475416839122772,low,no_error,0.0,no_vote,no_vote
v18_1630,0,1,0.597149133682251,mid_low,no_error,0.0,no_vote,no_vote
v18_1116,1,1,0.70981365442276,high,no_error,0.0,no_vote,no_vote
v18_1849,0,1,0.5538203716278076,mid_low,no_error,0.0,no_vote,no_vote
v18_3554,0,0,0.4454984664916992,low,no_error,0.0,no_vote,no_vote
v18_3153,0,0,0.4372828602790832,low,no_error,0.0,no_vote,no_vote
v18_3265,0,0,0.4181180298328399,low,no_error,0.0,no_vote,no_vote
v18_1665,0,1,0.6037158966064453,mid,no_error,0.0,no_vote,no_vote
v18_0445,1,1,0.7399,high,TN,0.0,no_vote,no_vote
v18_2245,0,1,0.5983517169952393,mid_low,no_error,0.0,no_vote,no_vote
v18_0452,0,0,0.4406,low,TP,0.0,no_vote,no_vote
v18_1551,0,1,0.5959447622299194,mid_low,no_error,0.0,no_vote,no_vote
v18_4434,0,0,0.4727695882320404,low,no_error,0.0,no_vote,no_vote
v18_2954,0,0,0.3423215448856354,extreme_low,no_error,0.0,no_vote,no_vote
v18_0014,0,0,0.5055,mid,TP,0.0,no_vote,no_vote
v18_3628,0,0,0.4966521859169006,low,no_error,0.0,no_vote,no_vote
v18_0945,0,1,0.6678131818771362,mid_high,no_error,0.0,no_vote,no_vote
v18_0247,1,1,0.8114,high,TN,0.0,no_vote,no_vote
v18_4697,0,0,0.5385213494300842,low_mid,no_error,0.0,no_vote,no_vote
v18_0360,1,0,0.6951,mid,FP,0.0,org_diverse_0,gq-llama-3.3-70b/Meta=0|gq-llama-4-scout-17b-16e/Meta=0|gq-gpt-oss-20b/OpenAI-OSS=1|gq-qwen3-32b/Alibaba=0|gq-gpt-oss-120b/OpenAI-OSS=1|or-gpt-oss-120b/OpenAI-OSS=0|gq-llama4-scout/Meta=0|ms-ministral
v18_4656,0,0,0.5287233591079712,low_mid,no_error,0.0,no_vote,no_vote
v18_1614,0,1,0.571270227432251,mid_low,no_error,0.0,no_vote,no_vote
v18_2303,0,1,0.656668484210968,mid_high,no_error,0.0,no_vote,no_vote
v18_4141,0,0,0.544156551361084,low_mid,no_error,0.0,no_vote,no_vote
v18_3168,0,0,0.3924691379070282,extreme_low,no_error,0.0,no_vote,no_vote
