article_id,headline,corpus_batch,SMI_score,SMI_label,human_label
v18_3270,তেল ট্যাংকার জব্দ: ব্রিটেনের বিরুদ্ধে প্রতিশোধের হুমকি ইরানের,corpus_expansion_5000,0.5648214880749929,1,0
v18_3227,ঊর্ধ্বগতিসম্পন্ন অর্থনীতিতে নারীর অবদান থাকে,corpus_expansion_5000,0.15291728462565163,0,0
v18_1988,না'গঞ্জে জমি নিয়ে সংঘর্ষে আহত ১০,corpus_expansion_5000,0.10887256954965677,0,1
v18_3754,গুগল-ফেসবুক-আমাজনের আধিপত্য ক্রেতার জন্য ভালো নয়,corpus_expansion_5000,0.20755164041364976,0,0
v18_3646,ঠান্ডায় গরম গরম পানীয়,corpus_expansion_5000,0.5434738198858534,1,0
v18_0831,ধুনটে সড়ক দুর্ঘটনায় নিহত ২,corpus_expansion_5000,0.1517903805359531,0,1
v18_0239,চলতি সপ্তাহে তিন কোম্পানির এজিএম,new_mid_w1_p0,0.3921913672632442,0,0
v18_4681,খালেদার গ্যাটকো মামলায় অভিযোগ গঠনের শুনানি পিছিয়েছে,corpus_expansion_5000,0.16079228470839807,0,0
v18_3022,ঘরোয়া আয়োজনে ইফতারের পুষ্টিকর রেসিপি,corpus_expansion_5000,0.3921913672632442,0,0
v18_3148,"কুয়েত, চেক প্রজাতন্ত্রকে বিনিয়োগের আহ্বান প্রধানমন্ত্রীর",corpus_expansion_5000,0.30093381222399707,0,0
v18_1946,ফরিদপুরে ‘ডাকাতদের গোলাগুলিতে’ নিহত ১,corpus_expansion_5000,0.16079228470839807,0,1
v18_2775,লাশ ফেরত দিল বিএসএফ,corpus_expansion_5000,0.39623092801523313,0,1
v18_0192,বিএনপির সাবেক দুই সাংসদ পাঁচ দিন করে রিমান্ডে,v17_reused,0.15367543954699134,0,0
v18_4849,ইন্টারনেটে লেনদেনে নীতিমালা করার তাগিদ,corpus_expansion_5000,0.4034389532222642,0,0
v18_4939,কর্মক্ষেত্রে সফল হওয়ার ৭ উপায়,corpus_expansion_5000,0.4806427980857302,1,0
v18_0944,অপহরণের পর ধর্ষণ: চাঁপাইনবাবগঞ্জে একজনের যাবজ্জীবন,corpus_expansion_5000,0.10801904213810284,0,1
v18_1268,ধর্ষণ চেষ্টার ঘটনায় উত্তাল ধনবাড়ী,corpus_expansion_5000,0.14437760475291772,0,1
v18_4231,যুক্তরাজ্যে সন্দেহভাজন প্রায় ১০০ যুদ্ধাপরাধী বাস করছেন,corpus_expansion_5000,0.11317000625789762,0,0
v18_2307,‘প্রাচীন নগরী হাত্রা ধ্বংস করেছে আইএস’,corpus_expansion_5000,0.10142683793419635,0,1
v18_4424,প্রার্থিতা ফিরে পেলেন মামুন খান,corpus_expansion_5000,0.15212904411586817,0,0
v18_4711,এবার চলচ্চিত্র কর্মীদের খাবারের দায়িত্ব নিলেন হৃতিক,corpus_expansion_5000,0.797509549022906,1,0
v18_2313,ডিএসসিসি ৬৫ নং ওয়ার্ড: আওয়ামী লীগ বনাম যুবলীগ লড়াই,corpus_expansion_5000,0.12817749791593616,0,1
v18_3214,অর্থদণ্ড পরিশোধে পূর্বানুমতির বাধা কাটল,corpus_expansion_5000,0.17921858498670093,0,0
v18_2732,‘বিএনপির সময় দেশ ছিল নরক’,corpus_expansion_5000,0.1272151882761766,0,1
v18_1926,‘ব্যর্থ’ কোহলির ৩৩,corpus_expansion_5000,0.4677390838333056,1,1
v18_4227,ব্রাজিল যাচ্ছেন বাকি-শোভন,corpus_expansion_5000,0.6392111355973198,1,0
v18_4676,২০২০ সালে ৯৮ শতাংশ স্মার্টফোন বিক্রি হবে,corpus_expansion_5000,0.28008474130873345,0,0
v18_0800,২০ ডিসেম্বর ‘নেকাব্বরের মহাপ্রয়াণ’,corpus_expansion_5000,0.9924464910716374,1,1
v18_3671,নিউইয়র্কে আনন্দে মেতেছে সবাই,corpus_expansion_5000,0.4613166826765943,1,0
v18_4193,রাশিয়া বিশ্বকাপে ভাঙতে পারে যে ১০ রেকর্ড,corpus_expansion_5000,0.8389153829857209,1,0
v18_2968,ঢাকায় উবারের মোটর সাইকেল শেয়ারিং সেবাও চালু,corpus_expansion_5000,0.31354072118734344,0,0
v18_4793,খালেদার সঙ্গে কমনওয়েলথ মহাসচিবের সাক্ষাৎ,corpus_expansion_5000,0.9403049901400887,1,0
v18_4368,পুলিশের অভিযানে পণবন্দী প্রবাসী ঢাকায় উদ্ধার,corpus_expansion_5000,0.20861624743262033,0,0
v18_2776,রক্তগঙ্গা বইত স্টেডিয়ামেই!,corpus_expansion_5000,0.9477362338437526,1,1
v18_2970,আমাদের জনগণ ধর্মপ্রিয় তারা মৌলবাদী চিন্তা করে না-আইজিপি,corpus_expansion_5000,0.13188104082806887,0,0
v18_3867,বন্দরের এনসিটিতে অপারেটর নিয়োগ স্থগিত,corpus_expansion_5000,0.0945363922261271,0,0
v18_1743,বগুড়ায় ১১ জঙ্গি গ্রেফতার,corpus_expansion_5000,0.2899991054454769,0,1
v18_3948,ঢাকা-চট্টগ্রাম রেল বন্ধ,corpus_expansion_5000,0.4165568777450921,0,0
v18_3802,খালেদা জিয়া যেকোনো স্থানে যেতে পারবেন,corpus_expansion_5000,0.1296436758523923,0,0
v18_2024,নাফ নদীতে আরও ১১ রোহিঙ্গার লাশ,corpus_expansion_5000,0.1353199798207458,0,1
v18_2274,নেত্রকোণায় বাসচাপায় বাইক আরোহী নিহত,corpus_expansion_5000,0.2574823647141369,0,1
v18_0099,কোপা দেল রে’র নক আউটে বার্সা-রিয়াল,new_high_w1_pany,0.6574241273716266,1,1
v18_4921,জুডিশিয়াল ম্যাজিস্ট্রেট আদালত ভবনের প্রকল্প একনেকে অনুমোদন,corpus_expansion_5000,0.13518241857686253,0,0
v18_3407,মাইক্রোসফটের স্মার্টফোন ভালো অবস্থায়,corpus_expansion_5000,0.2060688837501653,0,0
v18_4245,মার্কিন ক্ষেপণাস্ত্র প্রতিরক্ষা পরিকল্পনা রুখতে বিকল্পের সন্ধানে রাশিয়া,corpus_expansion_5000,0.38477547706397086,0,0
v18_4619,লক্ষ্মীপুরে বেড়িবাঁধ ভেঙে গ্রাম প্লাবিত,corpus_expansion_5000,0.34200983460079226,0,0
v18_4916,"গোবর ও গোমূত্রের তৈরি সাবান আনছে আরএসএস, থাকবে মোদি কুর্তাও!",corpus_expansion_5000,0.7329861260080995,1,0
v18_0191,কোনো ধর্মের মানুষই নিরাপদ নয় : খালেদা,new_mid_w0_p0,0.35902723938990144,0,0
v18_4696,পদ্মায় বাঁধ দিয়ে মাছ শিকার,corpus_expansion_5000,0.22311587068072297,0,0
v18_1784,যশোরে ‘বন্দুকযুদ্ধে’ একজন নিহত,corpus_expansion_5000,0.19000580961738978,0,1
v18_1532,জামালপুরে বজ্রপাতে ৫ জন নিহত,corpus_expansion_5000,0.17491898592996105,0,1
v18_2834,‘প্রয়োজনে হেগ-এ নিয়ে যান সাকাকে’,corpus_expansion_5000,0.14973421894816857,0,1
v18_4444,প্রতিষ্ঠার পর মুফতি জসিম উদ্দীন রহমানীসহ ৫০ সন্দেহভাজনকে গ্রেফতারে সক্ষম হয়েছে সিটিটিসি,corpus_expansion_5000,0.09386818029598121,0,0
v18_4915,নির্বাহী পরিচালক হলেন ছাইদুর রহমান,corpus_expansion_5000,0.1353199798207458,0,0
v18_1598,ধর্ষণের শিকার আরো ৩ : আটক ২,corpus_expansion_5000,0.4735811076403684,1,1
v18_1779,চট্টগ্রামে ৩ ‘জেএমবির’ বিস্ফোরক মামলা পুনঃতদন্তের নির্দেশ,corpus_expansion_5000,0.0945363922261271,0,1
v18_4900,দায়িত্ব ছেড়ে দিচ্ছেন সেই ইংলিশ কোচ,corpus_expansion_5000,0.653167008581208,1,0
v18_2574,আখাউড়ায় থানায় নিয়ে বিয়ে!,corpus_expansion_5000,0.9122907395731579,1,1
v18_3398,পুরনো গাড়ির দাম সাড়ে চার লাখ টাকা পর্যন্ত বেড়েছে: বারভিডা,corpus_expansion_5000,0.4111896330138989,0,0
v18_3975,...এ ধরনের ঘটনা মানুষ গ্রহণ করেছে,corpus_expansion_5000,0.3451374483123983,0,0
v18_3770,যুক্তরাষ্ট্রে বাড়ির দাম সাত বছরের সর্বোচ্চ,corpus_expansion_5000,0.4413369854724032,1,0
v18_0166,অভ্যুত্থান পরিকল্পনাকারীদের ছাড় নয়: প্রধানমন্ত্রী,v17_reused,0.37826138688823246,0,0
v18_1751,গাংনীতে ‘গোলাগুলিতে’ নিহত ১,corpus_expansion_5000,0.156883207513163,0,1
v18_1479,মাদক-জঙ্গিবাদ নির্মূলে চারঘাট ঘোষণা,corpus_expansion_5000,0.27273548435752637,0,1
v18_1024,মিউনিখে কে এই হামলাকারী?,corpus_expansion_5000,0.708185871044357,1,1
v18_1788,‘সীমান্ত হত্যা শূন্যের কোটায়’,corpus_expansion_5000,0.24658569031706137,0,1
v18_2264,রাজশাহীতে নারীসহ ৭ ‘জঙ্গি’ গ্রেপ্তার,corpus_expansion_5000,0.25164664892226296,0,1
v18_2473,ভোলায় আ’লীগ-বিএনপির দফায় দফায় সংঘর্ষে আহত ২০,corpus_expansion_5000,0.1791537982491679,0,1
v18_1822,ফুটবলের ‘অট্টহাসি’ লিসবনে!,corpus_expansion_5000,0.7647905207928839,1,1
v18_1220,‘বিচারবহির্ভূত’ হত্যা বন্ধের আহ্বান এইচআরডব্লিউর,corpus_expansion_5000,0.11334757216895708,0,1
v18_1666,‘ভেঙে পড়া’ জেএমবি হামলায় এগিয়ে!,corpus_expansion_5000,0.41890316840323083,1,1
